label,body
0,@deafdumbblindct @MdB_Schreiber @fhomburger @BMI_Bund @jreichelt @MiRo_SPD @AuswaertigesAmt Das sind kein Beweise d… https://t.co/EO5QbSUmaf
1,"The boy had a legal right to Britain, but no money. He was dragged ~100m by the lorry. When his cousin found the bo… https://t.co/PV4f9CFCCH"
0,@JeyyLowe @glynis_fisher London borough Havering border guards fail to prevent defectors crossing M25 death zone into Free Essex
0,Syrian refugees in Zanzibar wow cool https://t.co/tJA7GD1OyF
0,RT @Alarmguybill: Horrible..how can some people hate that much.. https://t.co/qjtl6tY3wG
0,Indian actress’ death in #Dubai highlights delays in repatriating deceased migrant… https://t.co/anAEVC6Xib #news
0,"@raaxisaurio Para el skype ✨
(Que mi móvil ha muerto finalmente)
Aunque tampoco esperes nada bestia jajjajaja pero… https://t.co/d9PHz0B9zy"
0,RT @MarcAnderson15: Het zou mooi zijn wanneer ook wordt gesproken over de rol van jongerenwerk bij de ondersteuning van vluchtelingenjonger…
0,"@variableaus Starving refugees to death is ok then, eh, at least you didn't shoot them with the wrong kind of rifle

https://t.co/v8AmoNfo3V"
0,"So if I were to go to the border(which I would not) I suppose they would brutally throw me into a holding cell, whi… https://t.co/039LpRURJj"
0,The whites in RSA need to front up at foreign embassies and high commissions and demand refugee status...to get out… https://t.co/MqFAg52wRp
0,Zelfs bij IKea ben je niet meer veilig. En dan te bedenken dat zo'n moordenaar binnen 1 jaar weer vrij rondloopt en… https://t.co/LySCao3wcd
0,Very inspired by individuals like Biko and proud of the work @UNHCRCanada does to protect and empower LGBTQI people… https://t.co/Kv97AVNCuq
0,This Parkland Shooting issue reminds me another shooting that during the socalled  nonscandal  Obama Administration… https://t.co/ppR7H2xsGT
0,Every Media Channel seems to care about the death of Srideviji but no media channel seems to care about the childre… https://t.co/Gc2JouZPHo
0,RT @MicrobesInfect: The number of people that have been infected with #cholera in DR Congo has risen to 812 with the cumulative death toll…
0,"Roads closed for #Sridevifuneral 🙄 So much hype for a Celebrity Death. Its OK! but, anybody does it when our men on… https://t.co/Z3TIYTEqrk"
0,Or sounded the death-knoll of Brexit. https://t.co/Vodr0qZeId
1,"RT @Mickpunchy: ""With 118 million dead, killing migrants is inevitable, necessary and desirable.""👌 

Same rules, right https://t.co/HCTlxyM…"
1,RT @Lucky5713: Stop illegal migration &amp; needless death on today's trail of tears. Secure the border! Built a fence. https://t.co/FlooQvUAqQ
1,People power 💪 https://t.co/HQdiSgaTDx
1,Le regard terrorisé de ces hommes perdus épuisés en mer https://t.co/aM2BDOec9b
1,Must have a death wish! 😂 https://t.co/7YN6FQs2qR
0,"RT @IQ_Stimulator: “I have no job or social assistance. S*** happens,” the Somali told police.

#lastnightinsweden 
https://t.co/Kv5gR0iNss"
0,"“I have no job or social assistance. S*** happens,” the Somali told police.

#lastnightinsweden 
https://t.co/Kv5gR0iNss"
0,"on Thursday found the bodies of 16 Rohingya, many of them children, https://t.co/buYvTgIZ7D"
0,RT @jillethelmurray: What will the LNP do when they've hounded every asylum seeker to death or out of the country? Who do we hate/ostrac… 
1,Sad https://t.co/YMkQ6eW6od
0,RT @rdavila5444: @tonyzump He should be accountable for the border agent death. He provided the guns to the killer. Bring him to jus… 
1,"RT @Sahadev214: You are more worried about Rohingyas who shd be taken in by BD as it is 1st country they cross, rather than doing j… "
1,Niger Migrants: 52 Die During Desert Crossing!! https://t.co/zPa3UPJfNs
1,"Well said. Definition ofLeftist zealot? Whether you tweeted and exploited her death that day to further your ""Remai… https://t.co/io6kSOj5vr"
0,"Innocent #Rohingya woman have been jailed for 6 months
Her husband+2 were shot dead then burned on 13 Nov 2016 @hrw https://t.co/nh6SXZdaIh"
0,@ALT_uscis I love the sound of squealing GOP farmers missing their migrant labor in the morning
0,"The hatred spewed by @realDonaldTrump has real &amp; terrible consequences. ""The Only Good Muslim Is a Dead Muslim”   

https://t.co/uTD15WzFaL"
0,"Médicos mapuches constatan que Celestino Córdova no sólo no ha muerto tras 65 días de Huelga de Hambre.

La Cura es… https://t.co/qcuwQqj05d"
0,"RT @LetchikSnayper: Breaking news Lebanon is invading Lebanon 🤔
https://t.co/7TjYe9097W"
0,#3Novices : Two arrested for death of labourers Two persons were arrested by the Guindy police in connection with the death of two migrant …
0,Mehbooba Mufti expresses grief over death of two civilians in cross-border firing from Pakistan https://t.co/9u0eNlmrK7
0,"RT @AyrtonEvans_: I'm not sure if it's naiveness or what it is, but I personally take death and suffering EXTREMELY seriously. Why won't ou…"
0,"#عربستان_سعودى Eight dead, 'many' missing in new Med migrant tragedy https://t.co/vSzggW03nf"
0,"Six #Hindu are killed by #Extremists so called #Rohinga. 
https://t.co/Ys5NwN5XwV https://t.co/WH3kP51lQ2"
0,RT @CentreRaceLaw: New book by @EddieBruceJones @BirkbeckLaw draws international attention to death in custody of asylum seeker #OuryJalloh…
1,RT @hindupost 6 members of Hindu family – including 3 children – shot dead by Rohingya Muslim Terrorists in… https://t.co/Gbn00Aem6W
0,New book by @EddieBruceJones @BirkbeckLaw draws international attention to death in custody of asylum seeker #OuryJalloh in #Germany #fotf
1,"Germany: Child (5) stabbed to death, mother seriously injured by refugee https://t.co/3r9MWj1mu4 He should have been deported in 2012"
1,Death threats may prompt NBA's Kanter to become US citizen https://t.co/y57BjTabMC https://t.co/4urqS7KE36
0,"RT @sharifah72795: These #Rohingya Muslim children shot dead by #Myanmar army as they try to flee their village.
#GenocideOfRohingya https:…"
1,RT @LenoraJ16: Shld have included Benghazi in this list!! https://t.co/VVYS0xObuD
0,"After migration to #ibmconnections 5.x, attachments in Activities from old version can no longer be downloaded  https://t.co/QMiKYjbBg9"
0,I liked a @YouTube video https://t.co/UM7IroUWMC Migrants drown as Libya boat to Italy sinks
1,Migrant 'bound for Britain' burnt to death in Cannes https://t.co/duoMDzl3sB
0,"RT @ConservativeLA: #HeadlineWritersAreTheWorst: ""Ohio man"" is Fahad Mohammed Saeed, a refugee from Iraq who was ""in the process of obt… "
0,"Leave and let die. The EU approach to refugees at sea:
https://t.co/Ku5UMZydFX https://t.co/Wdjcb9KiHz"
0,"RT @strait328: #Muslim Refugee Rapes Woman To Death, Proclaims 7 Words When Court Frees Him - https://t.co/dLZvG7REuk #islam @seanhannity @…"
0,@BPWI @bpw_ug @amwa_ug @FemnetProg @uwonet @owere_usher Protect migrant workers in Lebanon and the Middle East wher… https://t.co/kTOZqAGQC3
0,RT @BiancaDBruno: International #humanrights commission takes on #border death case in #SanDiego for @CourthouseNews https://t.co/rrY9cxjfze
0,"RT @2012_bharat: nothing from mehbooba,sonia or @PMOIndia  jammu save hindu, time to deprt dem alive or dead, deport bdeshi another… "
1,"RT @ItalianInsider1: Migrant shipwreck on Monday night sees 15 saved, many more believed to be missing https://t.co/0BXNZmWjS7 https://t.co…"
0,"RT @HeyJude408: RIP Guadalupe Olivas Valencia. A precious life lost in a cold, dark America under the #TrumpEra #dreamers… "
0,"Muslim Refugee Rapes Woman To Death, Proclaims 7 Words When Court Frees Him https://t.co/GN6zhSPbw2"
0,I was loitering around on the border between life and death and he pulled me back up in a miraculous revival.
1,"RT @iamtalhaerhan: O çok beğendikleri, sığındıkları batı medyası... kendilerine benziyor. https://t.co/GZvjveSy0P"
1,"90 migrants feared drown in boat capsize off #Libya 
https://t.co/6rxibHs9N0 https://t.co/2wrSRl2hqJ"
0,#AfricaRising Africa: Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/dbSGycun1m
0,Matters of life and death: Az migration trends tracked on 'death map' of discovered bodies https://t.co/6nko6lFX57 via @TucsonSentinel
0,"RT @KillersLie: Refugee  murders wife 

https://t.co/sdqqrntZff"
1,"RT @LabourLeft: UK Govt.'s attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off
 https://…"
0,"Refugee  murders wife 

https://t.co/sdqqrntZff"
1,"Everybody! Watch @chrislhayes smirky coverage of the #WeinerSexting debacle. 

If I cared about his poultry face Id… https://t.co/1ifdDcvhKU"
0,"#Ukraine #Nazi,s marched along with #Islamic extremists to the #Crimean border,Chanted Glory to Ukraine,Allahu Akba… https://t.co/dcWUe3cg21"
0,"How Turkey could be gaining greater benefits from its Syrian refugee population:
https://t.co/L2beFUg0wa"
0,RT @ADAMATOMIC: cool https://t.co/8EV2G5DS6H
0,#africa #tech post: Africa: Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/rD6hhBnCcu #startups
1,RT @Private34349909: @HLYNN714 @Pol_truth2012 @sotm27 @DonaldJTrumpJr @trishwakeford Washington: Sudanese Muslim refugee attacks woman a… 
0,AllAfrica: Africa: Death Rate Doubles for Migrant Domestic Workers in Lebanon https://t.co/0BY9JAOheV
0,"With 500K Syrians dead, 4 million outside as refugees &amp; 8 or so displaced in Syria, genocide needs to end. My plan:… https://t.co/LIAMYRzM7o"
0,This Cretin below is praising to God that 90 African Migrants drowned : #TheResistance #notmypresident or his cult… https://t.co/UrUbwhscpv
1,"Gays are mentally ill people, muslims and refugees are rapists and terrorists. Enjoy your slow death from AIDS, Bil… https://t.co/ZPcRul5Hau"
0,"RT @TomLondon6: A refugee is defined as someone fleeing due to a wellfounded fear of death or persecution
May wants to change
What does she…"
1,Hundreds Missing As Migrant Boat Capsizes Off Libya | THEWILL https://t.co/bZVQku3MQI
1,"RT MSF: RT MSF_Sea: Breaking: At least 6 people are reported dead, among them 4 children, after a shipwreck in the… https://t.co/JOAd07pXSg"
0,RT @blacbloc: John Humphries currently proving your point on #r4today https://t.co/cvFW1julVf
0,"Muslim Refugee Rapes Woman To Death, Proclaims 7 Words When Court Frees Him - M2 VOICE https://t.co/OVjigWCZGP"
0,Border Patrol agent's shooting death of Mexican teen ordered back to federal appeals court. https://t.co/mG6cJbr2M5
0,"And those ""death of Tories in Scotland"" pieces too. https://t.co/1iEC7ogePJ"
0,"RT @HartoshSinghBal: good to find faith in the idea of rights, international tribunals in those who seek heads from across the border
https…"
0,I think it’s interesting he mentioned the board wall on the back of the #AustinBombings .. Austin recently broke ti… https://t.co/aSJSLVE8T4
0,Myanmar Rakhine: Rohingya refugees drown amid exodus #myanmar #rakhine #rohingya #refugees #drown #exodus… https://t.co/wEcDoQkMAj
0,RT @walidshoebat: American Girl Helps Homeless Muslim “Refugee”- He Follows Her Home And Rapes And Strangles… https://t.co/XNrEadqEeL https…
0,"RT @ellibisathide: jeder ""Flüchtling"" bringt Gewinn: Für die Asylmafia, für den Bürger nur noch mehr Probleme! https://t.co/3CDYnaZf6u"
0,Couldn't agree with you more. I'd add anti-death penalty. https://t.co/uEuF2XCxQN
1,[Tribune] NGO says 100 missing in Med after migrant boat capsize | https://t.co/4RsTCK8UFL
0,"RT @rightsagenda: Our @AmyHRLC tells @radionz about the Australian Government's ""dead end"" refugee camps on Manus https://t.co/sXE9n7cofO"
1,"#UAE 90 migrants, mostly Pakistanis, feared dead in shipwreck off Libya: UN migration agency https://t.co/j8FU0JY19S https://t.co/hPDOpERjFW"
0,"The defense argued Donald Trump's Campaign was responsible for ""The only good Muslim is a dead Muslim"".  https://t.co/EzwnqaONQi"
1,"⚠️ Another sadly weekend in the Mediterranean: refugee death toll for 2017 now above 1,300 after two more sinkings...https://t.co/l0AzqzlXtl"
0,"RT @F_yeah_history: Former Ziegfeld Girl, Mona Parsons moved to Amsterdam when her theatrical dreams died. 
What happened next was wilder t…"
0,https://t.co/ORR8b0NjMX MT #migrants #migration #refugees #Asylum #AsylumSeekers #immigration #immigrants
0,"Nog meer mensen die verdronken in een poging Zuid Spanje te bereiken dan Griekenland dit jaar.
https://t.co/oW289vrwxD"
0,RT @bgirledukate: International tribunal takes case for border death lawsuit https://t.co/mvlQT0Xj5d
1,"Political points to be scored for 🎩Truffles, the ""deal"" is just another excuse for incompetent human trafficking go… https://t.co/8RD3HoGYtV"
1,RT @achievechange: @JuliaHB1 Wonder where all the females are? “At least eight migrants died and 86 others were rescued Saturday from a smu…
0,"RT @calxandr: With 500K Syrians dead, 4 million outside as refugees &amp; 8 or so displaced in Syria, genocide needs to end. My plan:… "
0,RT @CER_IanBond: Sure this is right. @CER_London called for #EU civ-mil mission in #Libya to create safe zone &amp; process migrants:… 
0,International tribunal takes case for border death lawsuit https://t.co/JFhO9WsWL8
0,RT @HelpRefugeesOZ: :-( The jail where they just shot dead over a dozen people! https://t.co/JntpBUBSJT
0,"Billetero, te has cubierto de ""gloria"", muchacho. https://t.co/26DmcLaMat"
0,RT @TonyFrance7: NO-ONE STARVES TO DEATH. NOT REFUGEES. NOT ANYONE IF THEY CAN HELP IT. https://t.co/Jibc633ZT6
0,RT @irinnews: Migrant domestic workers in #Lebanon are jumping out of buildings to escape abusive employers &amp; being locked up… 
0,NO-ONE STARVES TO DEATH. NOT REFUGEES. NOT ANYONE IF THEY CAN HELP IT. https://t.co/Jibc633ZT6
1,RT @usacsmret: Questions remain over U.S. border agent's shooting death near Bisbee https://t.co/qaPjHnVlCO
1,RT @M87081638: @Interbrigades Where is the sense of proportions? A force of the size of a platoon have reached the border and its… 
0,#Afrique https://t.co/3v8dGKlVze | Eight migrants die as boat sinks off Libya https://t.co/wd4pT21nKF #Africa https://t.co/Q6ArvIRvxv
0,"She's a human rights activist, husband was murdered, she was in death camp, she's a refugee in AZ being a voice for… https://t.co/yNbzaI3mrv"
0,@JimRenacci Do u believe that tax payers being 20 trillion dollars in debt can't afford 2 support drug addicts any… https://t.co/yiQSdWzY4h
0,"Good point by journalist David Brooks: #SOTU speech used anecdotes/stories involving or brushing with death – MS13,… https://t.co/YcMhETP0qp"
0,"The Poles aren't going to die for the Germans again. Get rid of Merkel, people. And build a wall around Germany, no… https://t.co/7sQ9BENBUI"
1,RT @aliounetine16: Attention à la banalisation de cette tragédie qui indigne peu et indiffére scandaleusement https://t.co/gzhS8MOsbQ
0,This is wild https://t.co/ePIBPHvZPc
0,"RT @Spiritual_Rise: Muslim Migrant Rapes Woman To Death, remains in Sweden and commits new crimes https://t.co/Lp9CfvWcmS https://t.co/hyqo…"
0,"Migrant death toll in Mediterranean passes 4,000 in 2016 https://t.co/HBR2JiNULH https://t.co/O9eOuDjYi3"
1,RT @az_valentine: Why Do Democrats Object to STRICTER Background Checks when IRAN Chants Death to America. @dmanolli @Txdad @TrumpVet https…
1,RT @Breaking911: JUST IN: 100 missing in Mediterranean after migrant boat capsizes - NGO / AFP
